,x,y,r
1455399,0.3623695152982065,0.0852587351827717,1.2708335
1453393,0.36032042927593116,0.07964500713709427,1.6875
1448394,0.35561825377502176,0.08069843270364592,
1443395,0.35031159742014345,0.08125321646639837,1.625
1446390,0.35289517780673996,0.07638805742138458,1.6666665
1451389,0.3577539397237778,0.07567759429796296,1.5416665
1452384,0.35936000076383623,0.0711865526641174,1.6875
1447384,0.3545626321794634,0.07125316872663734,1.5625
1448378,0.35566446586368394,0.06582145329380482,
1444380,0.35114064610992557,0.06740408365915719,1.625
1442385,0.3490986255722804,0.07239420630260325,1.6666665
1440390,0.34789653838992884,0.07727047916398132,1.6041665
1436387,0.3436426392449481,0.07443807914297583,
1431392,0.3388436475087007,0.07845490263475743,1.6875
1426394,0.3339359045968616,0.0808838061956662,1.625
1424400,0.3323899956556819,0.08679777914631759,
1420396,0.3285014011619858,0.08230717671827333,1.6666665
1420390,0.3282166812272938,0.07688085587843548,0.9166665
1425387,0.33317789267146947,0.07392344451923677,1.6041665
1430386,0.3382009748459201,0.07306811031703973,1.5625
1433381,0.34083200855496526,0.06850961240088031,1.6458335
1438381,0.34585079415092457,0.0679669163456168,1.6041665
1435375,0.3425822436732883,0.06253098071791054,1.3958335
1441375,0.3489522554650092,0.062341558894156164,
1439369,0.3461962390616273,0.05635462049276984,0.9166665
1446363,0.3533173882531544,0.051508060858647335,
1453360,0.36002969413135116,0.04856914388286573,1.5416665
1451367,0.3585356305706334,0.055029765740992706,
1445369,0.3519011405028908,0.056635597630198244,1.7291665
1447373,0.3545025755601069,0.06076562164329809,1.6458335
1452373,0.3589829521313417,0.06099336894719506,
1453380,0.3603527013543771,0.06734056113315096,1.5833335
1459382,0.3652515646706673,0.06918931202230401,
1460387,0.36707016312676344,0.07387799626675066,1.75
1456388,0.3625844397022948,0.0745409487800104,1.6458335
1459392,0.36535296392306277,0.0790468756713404,1.0625
1465391,0.3712898806028577,0.07821162081262623,0.9375
1464384,0.3709325962314233,0.07103089239935263,1.1875
1464378,0.3707591099398958,0.06557724532030994,1.6458335
1468374,0.37405181673660554,0.06145608180685448,1.7083335
1473376,0.3793260100539937,0.06335133122323591,1.6666665
1470380,0.3762639817825073,0.06764814841336905,1.3333335
1470388,0.3760767464398074,0.07520902854360313,0.9166665
1474384,0.38041734099079105,0.07090134578386302,1.125
1479384,0.38492607498006864,0.0707553384987755,1.3541665
1478376,0.38412853453255613,0.06375592569783596,1.3333335
1483379,0.38833431199843416,0.06663265686091974,1.6875
1485384,0.3904002978961088,0.07091370083401365,1.7083335
1489380,0.3942137500059674,0.06704932949505658,1.6041665
1485375,0.39068998276594635,0.06230813151349363,1.7291665
1489369,0.3942431576987525,0.05669531052327552,1.0625
1483369,0.38838835340790295,0.05677558015744572,1.7083335
1478370,0.38340986017024,0.057948001852302734,1.6041665
1472370,0.3782097589619468,0.05731468618268098,1.6041665
1467367,0.373190114050289,0.05518872004926743,1.6458335
1462370,0.3689212246203495,0.05820560560273834,
1460376,0.3667243362979725,0.063785753500518,
1456376,0.3624501000147994,0.06387780530770665,
1457371,0.3636233523814981,0.05846852756255101,1.6458335
1458365,0.3647594632141271,0.0528035938492092,1.6041665
1463362,0.36993664933713355,0.050325394211076596,1.5833335
1460357,0.36628436666046066,0.045027521972225024,1.6041665
1467357,0.37374284500331806,0.04503102607068351,
1472351,0.3776665759611207,0.039840931116298814,1.6875
1482358,0.38742210064496413,0.046303013811112854,1.6666665
1475357,0.3811024065613528,0.0458081339004817,
1470362,0.3765297967718374,0.05044923115114888,1.6875
1475364,0.3814073681547151,0.05218629009543181,
1480364,0.38609273925974724,0.05172659438866849,1.6666665
1486363,0.3913952899951785,0.051514935384233476,
1485353,0.39026729492192164,0.041292439454048105,1.6458335
1479352,0.38448180876406546,0.04023884202435685,1.625
1475346,0.38145654010856034,0.03484212938430032,
1481342,0.3864714110441163,0.030855229174722776,1.1666665
1484347,0.38982532021444705,0.03549805460473867,1.5833335
1491351,0.39592483852025845,0.039339023912846285,1.5833335
1495356,0.4003517465591569,0.04433495171123173,1.2916665
1489358,0.3939143262248829,0.0458754183196559,1.5625
1493363,0.39776215096267226,0.050844707331395116,
1498366,0.40336975877098763,0.05435808639941948,1.25
1495371,0.39989764595238453,0.05858313163284308,1.75
1491375,0.39591538604757753,0.062146427394984466,1.5833335
1495378,0.4003991044020834,0.06525025660121549,1.6041665
1492384,0.39748163212694965,0.07103404322357963,1.375
1497383,0.402128906902692,0.07061947113892751,
1497389,0.4022715533086041,0.07617361041490628,1.125
1502387,0.40673693959488055,0.07354854417598787,1.625
1506383,0.4106091116107874,0.07062386319694086,
1501380,0.4060683919816299,0.06690186137328201,1.5833335
1500373,0.40509077715556957,0.060954842960056155,1.6666665
1507377,0.41176298163451397,0.06470782788861362,1.5208335
1506373,0.41077219063441367,0.06013338489227526,1.7083335
1504368,0.4086239013887496,0.055411206431500604,1.6458335
1509365,0.4138303997250191,0.05253144856756848,1.6875
1513370,0.41708443731530687,0.05762142369515299,1.3958335
1520369,0.42433906687863115,0.05693024743518134,1.25
1516365,0.4205806109734616,0.05297695601735821,1.625
1514360,0.41856675689481504,0.04814922494497994,1.7291665
1516353,0.419850670027546,0.041870682535363225,1.2291665
1520357,0.42390807231619004,0.04518620893783808,1.7708333
1522363,0.42603516510796363,0.05059470375091304,1.5
1527366,0.4302164998162019,0.05435974774310283,1.6666665
1531371,0.4342537559256978,0.058557065723329,1.4166665
1526374,0.42922265347139676,0.06190460640954033,
1531378,0.43439535205686763,0.06519680716478332,1.6666665
1535385,0.43805670528813345,0.07171736151888823,0.9791665
1538391,0.4408039375754885,0.07749581083597096,1.7916665
1539396,0.4421731139213917,0.08288500923764379,1.125
1533400,0.4367933202526389,0.08655296010388175,0.8333335
1533407,0.43622636285082755,0.09283020399199883,1.5416665
1535411,0.4384798705297682,0.09729939036325183,1.4791665
1529411,0.4324352529491238,0.09716430593548447,1.0
1532417,0.43519852579617996,0.10257804257431886,1.4166665
1537418,0.44042975332865497,0.1035438179396474,1.4583335
1541420,0.44430335753739214,0.10566401710993034,1.6875
1538426,0.4415315870128756,0.1109096334063752,1.5416665
1534423,0.43723940057956084,0.10795342508915401,1.4166665
1524429,0.42741751762790686,0.11391378199160734,1.8333333
1519425,0.4225962791630265,0.11042972468479825,1.625
1522421,0.4262722407611629,0.10649964433878045,1.5833335
1527423,0.43082670944149265,0.10865684182384983,1.7083335
1526418,0.43012770386071464,0.10313640681914749,
1523414,0.4265055927130028,0.10014341024208835,1.6875
1518413,0.42189861029555703,0.09871025306847314,1.625
1514410,0.41793267738901707,0.09615883973284829,1.625
1508413,0.4129292639961046,0.09879956461337956,1.6666665
1503414,0.407932247731168,0.09933835555619211,1.625
1512416,0.4166702471487428,0.10205308661424842,1.6458335
1518419,0.4216574290229104,0.1042537081859368,1.6041665
1513422,0.41713742845003315,0.10768339945290237,1.6458335
1507419,0.41119974793406194,0.10468242078780157,1.6041665
1500419,0.4052761029078288,0.10426674114069387,1.6041665
1502424,0.40667841064787635,0.10970429992027463,1.6041665
1508425,0.4121533019205706,0.1103244107719997,1.6041665
1504430,0.4091017763965074,0.11496528841976617,1.6041665
1505436,0.409355751925106,0.12047977505024612,1.6041665
1510433,0.4142908974597674,0.11825391824088527,1.6666665
1512428,0.4167433844626175,0.11343401648931346,1.625
1518431,0.4217740095193085,0.11606600499357901,1.6875
1515436,0.4193474929464504,0.1207337505788446,1.6041665
1521438,0.425030911495257,0.12238907905227026,1.5625
1528435,0.4315647661467807,0.12005932142703696,0.9375
1532429,0.43503315526402486,0.11431557891621194,1.4791665
1535435,0.437883791873738,0.11939339950064212,1.6666665
1535442,0.438560168807795,0.12635666375454124,0.9583335
1528443,0.43205085239343294,0.12750717289909244,0.8958335
1532451,0.43536800194778236,0.13467009438150757,0.9791665
1526456,0.4299695897722337,0.1396077892194072,1.125
1524449,0.4281665544782283,0.13325527882407423,1.0
1521444,0.42478180542228205,0.1285466775513322,1.6041665
1516447,0.42019716521299094,0.13163635669239837,1.5625
1516441,0.4197027722479223,0.12600790570442405,
1510440,0.4140149616411021,0.12423660780354132,1.625
1510445,0.414807155235381,0.12960714950660956,1.6458335
1508450,0.41217335262019694,0.13400329404351005,1.5
1513452,0.4168319894590608,0.1361802271457829,1.5
1518453,0.42243558712745083,0.13690238651065312,1.1666665
1520460,0.4242919954742707,0.14325389437100478,0.9166665
1516467,0.41995159188233105,0.1500220748654932,0.875
1523466,0.4266320076001701,0.14930359146222114,0.8958335
1529462,0.43228496818144935,0.14596379416524644,0.9166665
1533456,0.4359530049792571,0.1400549198210714,1.125
1538449,0.4411111906773794,0.13349411130047883,1.5416665
1543445,0.4456534379788896,0.1294587838773279,1.25
1549448,0.4514014961641103,0.13219242942869827,1.125
1554445,0.4568807794948178,0.1294968229189045,
1548442,0.4509162692331563,0.12650086647666242,1.5625
1551437,0.453519231962725,0.12217602604681364,1.2708335
1556439,0.4581934319636796,0.12406025712635285,1.6458335
1555433,0.4572925826733313,0.11786909757529755,1.5833335
1549431,0.4520042583866826,0.1162436350963627,1.75
1542437,0.4453965980646302,0.12150270445746147,1.0
1538431,0.4415848645861679,0.11602719256787404,1.6875
1544430,0.4470120160978474,0.11511273744563634,1.6458335
1544424,0.44713251125464876,0.10967813853123852,1.5833335
1549424,0.4519756145300738,0.1097515622836792,1.4375
1554427,0.45649418291012034,0.11189949825511174,1.6041665
1559429,0.46130339095522493,0.1143192739737145,1.6666665
1564427,0.46604251703115984,0.11230987878874678,1.6041665
1565422,0.46653452300817794,0.10753686703044364,1.625
1568419,0.4699035179429892,0.10429115525447678,1.6458335
1565415,0.4668384343267978,0.10075295151072473,1.375
1565410,0.4672501420257891,0.09576471936181487,1.5
1559413,0.46121220801168683,0.09839090271114102,1.4166665
1560418,0.46240436532374724,0.10355824489542606,1.6458335
1559423,0.46107137571669327,0.10870486802343067,1.625
1554420,0.4563114351049559,0.10540078961564718,1.7083335
1547418,0.44973337343473263,0.10391279855253047,1.625
1542414,0.44513574801044553,0.09997438284423948,1.5416665
1542409,0.4453471396722188,0.09455986327332448,
1539404,0.4424077071070184,0.09004685180145987,1.7083335
1547404,0.4494771063976055,0.09055570991411618,1.6458335
1548411,0.45027292821372145,0.09734762661778115,
1553414,0.45547417517627914,0.10006468737617501,1.6666665
1554406,0.4567061474490258,0.09197493662546727,1.1041665
1560405,0.46232970033752024,0.09134330139543324,1.75
1567404,0.46857883505435166,0.09004458893678778,1.6041665
1572401,0.47327642753820376,0.0871032945209076,1.5833335
1573395,0.47501148141252403,0.08160404642214364,1.6666665
1578398,0.47955191460311547,0.08492507244508735,1.0625
1577404,0.4785785008760247,0.09047052308456144,1.75
1572408,0.4731492488148605,0.0935995588846082,1.6041665
1577411,0.47817194907122307,0.0972858991067891,1.2916665
1571414,0.4726641173634285,0.09965677976216049,1.6458335
1576417,0.47712301104220683,0.10286920737674789,1.6458335
1572421,0.47401744410867486,0.10666922551785708,1.625
1570426,0.471429949061675,0.11088421675761091,1.6041665
1569431,0.4707897588664672,0.11579424163002641,1.6041665
1564432,0.46624999403253,0.11730594980641527,1.6041665
1560435,0.46215010335658263,0.1201603960490574,1.7291665
1561441,0.46348003761893175,0.1254115406098277,1.5208335
1566437,0.4676617542452583,0.12204087478338083,1.625
1571436,0.47273792303395723,0.12069959755381467,1.6875
1577436,0.4782723935283981,0.12065306083477748,1.5416665
1581439,0.48224902014140525,0.12378578214437462,1.6458335
1585443,0.4858772419785267,0.1275903833025412,1.3125
1585435,0.48556712449097494,0.11947352591552927,1.625
1586428,0.4865647900166612,0.11323207730022103,1.5833335
1580430,0.48143190639187666,0.11508557352161898,1.6458335
1574431,0.4759240746840823,0.11579331547866273,1.625
1576426,0.47718574108818007,0.11113737116231999,1.625
1579422,0.48031336379130096,0.10775855138469179,1.6458335
1584422,0.48513154691147625,0.10776205548315028,1.5625
1590422,0.49049692317240273,0.10758526560016043,1.75
1592427,0.4922855410585816,0.11247823782994142,1.625
1590433,0.4911645159904331,0.11782772629840214,1.75
1589439,0.49015806634871995,0.12343912464374202,1.625
1595437,0.49584893230024496,0.12206708391217795,1.5208335
1596431,0.49691610691796884,0.1161290023822141,1.1875
1597424,0.49713504146198245,0.10972923917142872,
1600416,0.5000235834419413,0.10179248480682106,1.7708333
1594419,0.4949281277897923,0.10416766204068385,1.0208335
1587416,0.4878935785247461,0.10207013925688288,1.375
1581416,0.48250605101470867,0.10178912392764565,1.7083335
1582408,0.48342227250810377,0.09438439100773863,1.2083335
1586402,0.4870084833555324,0.0887340656612673,0.9166665
1585395,0.48645823487007633,0.0813245396693544,1.3333335
1580392,0.4813029135576148,0.07844105810406314,1.5208335
1585388,0.48569630828428084,0.07489558836868465,1.6041665
1590385,0.4907621652846006,0.07210179071843566,1.6458335
1590390,0.4910825945605317,0.07698170134960304,1.75
1593397,0.4938248619127414,0.08342828771799167,0.875
1601396,0.5011662823615904,0.0827885080847285,0.8958335
1598389,0.4982142464994821,0.0762708467601411,0.8958335
1595383,0.4958534198377803,0.070287870758919,1.7708333
1597378,0.497272818412271,0.06491934367376558,
1590380,0.4911656617446974,0.06689149229718956,1.3541665
1585381,0.4856575435983368,0.06854247645236289,1.6041665
1586376,0.4865505635678789,0.06299998567807172,
1592372,0.4922393289699192,0.05924661883142612,
1590365,0.4907246418324431,0.052834977968100307,0.9166665
1583368,0.48367118762203476,0.056233409239553354,
1582361,0.48287068730933946,0.04890317899068598,0.9583335
1579353,0.48017720999288677,0.041818035126916155,0.9791665
1575348,0.47672648458721817,0.03707832662589691,0.8958335
1567346,0.46867507841255757,0.0352720927679036,1.3125
1563350,0.4648209520263141,0.038242995383565105,1.75
1558352,0.4601268922847773,0.04078896638643428,1.6666665
1555346,0.4570533109911253,0.034789252825000366,1.625
1560343,0.4618819968587238,0.03175376786063811,1.625
1556337,0.4585865211558752,0.025762886154991935,1.3333335
1552340,0.45436814039308926,0.028818727353450882,1.6875
1547343,0.4501589256644182,0.03225067193713629,
1546350,0.4486028004143812,0.038369228859640364,1.1666665
1551351,0.45398288052170027,0.03942249211100449,
1553356,0.45559572060782283,0.04461105939303666,1.4583335
1547356,0.44988671354711196,0.044533673240431795,1.6041665
1542360,0.4452307501348649,0.04777857344046138,1.625
1538364,0.44156748731315854,0.05190981959144316,1.6875
1547363,0.4493083940821794,0.05120977328387494,1.75
1543367,0.44592087612009423,0.05500820646491844,1.5833335
1543373,0.44559328588001096,0.06069385923454067,1.4791665
1548377,0.45060672462273665,0.06444146866600788,0.875
1550385,0.4524236999269583,0.07232410523752918,0.8958335
1554391,0.4568916641603293,0.07802944588459389,
1562393,0.4639323241147856,0.07923413010994469,
1560384,0.4617372499033271,0.07152321345879346,0.9375
1554378,0.45686311578324246,0.06553150108130561,0.9375
1562377,0.46363652855553816,0.06470919324577862,1.5416665
1568376,0.469443402126329,0.06348108789367402,1.75
1568381,0.4697361423408716,0.06843889071891306,1.5833335
1567386,0.469084208164454,0.07336328525939402,1.1458335
1574384,0.4750932118833814,0.07098101389704443,1.6458335
1574379,0.47514744425189426,0.0661299667253866,1.6666665
1574374,0.475159570151192,0.06185669478538591,
1570371,0.47152772009223326,0.058512820512820536,1.6458335
1565371,0.46664527925373217,0.05864985272283726,1.5416665
1559371,0.46112914082752116,0.05871852159508092,1.2291665
1551370,0.45395480954222345,0.05769400722779986,
1552362,0.45414891941050956,0.04994445956203543,1.3125
1559362,0.4611872878564371,0.049949873250934515,0.875
1564366,0.4656844688235492,0.053576166401710985,1.5416665
1570366,0.4716989148752322,0.05356707675121378,1.6458335
1568361,0.46977576634251367,0.048871718488177285,1.5833335
1565356,0.4664965221584102,0.04463876755032963,1.2291665
1570353,0.47165766772171536,0.04163696776133939,1.6041665
1574358,0.4754250032224338,0.04611251306875956,1.6875
1576364,0.47727768786789465,0.051766543020685674,1.6875
1576369,0.47723720455055413,0.05716380944196993,
1580374,0.48119024772162006,0.06159350548291158,1.6458335
1579380,0.48036033971613945,0.06687801058867901,1.6666665
1579385,0.48071542805856726,0.07233848445354683,1.75
1575389,0.47645054876855286,0.0759382533931035,1.6666665
1569391,0.4711440833727188,0.07748182308599362,1.6666665
1568396,0.4698616024328183,0.08251541755581975,1.6041665
1564399,0.46559042149435004,0.08501304727668536,1.5416665
1557400,0.4592075199671552,0.08593637244651957,1.6041665
1551398,0.4538667774229122,0.08474280203753301,1.0
1544399,0.4465879915405144,0.0858473282442748,1.75
1545393,0.4477034787963852,0.07972842759549147,1.1666665
1542387,0.44452687509846334,0.07432151774248222,
1542381,0.44473521141553174,0.06782612224243206,1.0833335
1537377,0.4403385703851167,0.06399508280461547,1.6666665
1537371,0.4406596680177019,0.058386730256028335,1.0833335
1533365,0.4367881643584493,0.052744444285311894,1.375
1531360,0.43399070984250654,0.04778115138755619,
1526357,0.42994295098558744,0.045181244002692536,1.6458335
1525352,0.428447073313951,0.04050297657409927,1.5625
1521349,0.42495128157388445,0.037264272995049384,1.5
1516346,0.42000983439076917,0.03510821171629217,0.8958335
1521339,0.4251398536298927,0.02779952164759466,0.8958335
1509349,0.41315965608276173,0.037791740066549215,0.9166665
1509358,0.4136153798414086,0.04584910416338457,1.0833335
1503362,0.4076995641359821,0.04963104803097358,1.1041665
1502353,0.40657051878798295,0.04149258362812634,0.9583335
1504343,0.4086019410986829,0.03242797740954509,
1497348,0.4022174164196135,0.03672831779404112,1.4166665
1491344,0.3965740992700592,0.03312749857974211,1.6458335
1487339,0.39242093102081926,0.02854472022113056,1.1458335
1493337,0.39826265461715105,0.026087516529892253,1.3125
1498341,0.40290811528197484,0.02968594875614053,1.6041665
1499333,0.40423346652726666,0.022517670872539627,1.0208335
1506335,0.41017868992547823,0.02454573230406409,1.1041665
1511340,0.4154515465295581,0.028727506218103858,1.6666665
1514332,0.41866958834004087,0.02191447899211817,
1523329,0.42689075710487,0.018753581675570157,0.9166665
1537318,0.4398623185292334,0.0077924943547732555,0.875
1544312,0.44716325566074216,0.002710902329222933,
1543325,0.44574853558283106,0.014939470757009424,0.9166665
1533327,0.4368186223259767,0.016731993755639284,
1531336,0.4344217998844699,0.025333018250910663,0.875
1527344,0.43098138626718047,0.03320617370589444,0.9791665
1530349,0.4339106025235239,0.0378411316232951,1.5833335
1533353,0.4366454224730152,0.04163160181220131,1.7291665
1536358,0.43933613088332885,0.04675150022198988,
1540353,0.4429345631095772,0.04164458702719738,1.0208335
1537345,0.44032453489537837,0.03365833607836959,0.8958335
1541336,0.4436530465128493,0.024919315029908986,0.875
1549332,0.45168325623361943,0.02148927048871195,0.875
1555326,0.4569154385613145,0.015360755052060207,
1550319,0.4525909800495539,0.00946273672953994,
1553312,0.4553026939547142,0.0027744630470379916,
1558318,0.46001546768256885,0.007902725462956338,1.4375
1562322,0.4641213735684039,0.012006731306303099,1.5208335
1569318,0.4707705674825393,0.007825768968200546,0.9166665
1579313,0.480352510395333,0.00377051496880206,
1586314,0.486654445287847,0.004592383598527732,1.3333335
1582320,0.4834555948612922,0.009708816101666585,1.5
1576320,0.4777132654473932,0.010469587385245581,1.1458335
1580327,0.48117630771140374,0.01622017577780009,1.5625
1576330,0.4777030491385362,0.019695468064486868,1.6041665
1573326,0.474645603884107,0.015285813175219253,1.3958335
1569330,0.47077037652349507,0.019729936171939553,1.1458335
1567325,0.4686486305849553,0.014994753400264476,1.7083335
1560330,0.46262435014250314,0.019132463514887663,0.8958335
1562337,0.46370374613904697,0.02588846082236512,1.7708333
1567337,0.4692596995259443,0.025839985869030736,
1571342,0.47290873589886817,0.03104540528670117,0.9375
1575336,0.4762890928968011,0.02534945027665192,0.8541665
1579341,0.4803504098458485,0.03036418754087718,0.9166665
1584346,0.48523514219287833,0.03507088877113079,0.875
1586353,0.4873878234965557,0.041554931756011645,0.9375
1590358,0.49090166086628584,0.04664387570475824,0.9166665
1596354,0.49654755596293493,0.04231790861654949,0.875
1602350,0.5020912879710125,0.03893659682339632,1.4166665
1599345,0.4991299905952672,0.03417703812974716,1.625
1605338,0.5052834548310252,0.02742291222090142,0.9166665
1613339,0.5124784096930811,0.028196009910774405,0.8958335
1620337,0.5192735917963994,0.02638116379989401,0.8958335
1625331,0.523807818818059,0.020873637626570032,0.8958335
1622323,0.5217844167872095,0.013075280829144205,0.8958335
1616329,0.5156402140650884,0.018373191259804543,0.8958335
1609330,0.5087533716206217,0.019521313416305065,0.9166665
1600332,0.5004498040282811,0.021361031942674084,0.9166665
1597339,0.4973267643422178,0.027801030224042716,0.8958335
1591334,0.49159436479860996,0.0237987196196096,1.4375
1592342,0.4928973738357466,0.030968066873857246,1.3958335
1592347,0.4924749724302881,0.03604707140436054,1.3958335
1586339,0.4872607402527344,0.02783941299189855,1.4791665
1583334,0.48365027760671037,0.023619523652664613,1.25
1586330,0.4871085458946194,0.019773302970845338,1.25
1587324,0.4883028037561645,0.013436183874463515,0.9583335
1590318,0.49099570819548477,0.008326396746057911,1.7291665
1594326,0.49492421312938917,0.016104359117578276,0.9375
1602324,0.5025258152757687,0.013996963751199461,0.9583335
1596318,0.49693147912101565,0.007765225403281655,1.0833335
1591311,0.49203796265795907,0.0017306522683547447,1.0625
1597310,0.4978075037356364,0.0,1.0833335
1603312,0.5030615508738764,0.002802724985558743,
1610312,0.5096160291021585,0.0020457155951477636,1.5208335
1606318,0.5058735182771675,0.008165294148537476,1.8125
1612320,0.5119445836854142,0.010253288076039922,1.1041665
1617314,0.5162855601544859,0.004748912726942885,
1625315,0.5246268421580282,0.005173567449121374,0.875
1632320,0.5306138855868889,0.009789792284299818,0.9166665
1640319,0.5386680606676882,0.008921129140827527,0.7708335
1641327,0.5390875022079639,0.016277262984021504,
1632328,0.5309990499787559,0.017603015243305722,0.9166665
1631336,0.5302798982188295,0.025143386372207817,0.875
1627342,0.5260843370618087,0.03053353956910092,1.3958335
1634342,0.5330941571306496,0.031234111014040278,1.5416665
1633348,0.5314440800309355,0.03652260716382856,1.1041665
1631353,0.5297195289040385,0.041989802787047274,
1626349,0.5250134387427257,0.03810205806109736,1.6041665
1620346,0.5196105390296417,0.03460249487991063,1.0
1619352,0.5188070788517634,0.040594121325828646,1.6458335
1614348,0.5137336789692032,0.03667523117979274,1.6458335
1607346,0.5066408871957186,0.034516467830562024,1.3333335
1609351,0.5087041996667765,0.03940202130148138,1.5416665
1613355,0.5125345516520344,0.042995880058624425,1.6875
1617358,0.516140144842435,0.04625069103304068,1.6458335
1621359,0.5208551145992963,0.047340704352433996,1.625
1625355,0.5237617976884409,0.04308291919090653,1.7083335
1628358,0.5270275792599383,0.04666194043032621,1.6041665
1630364,0.5287738042383361,0.05172027364431014,1.75
1625363,0.524629420105123,0.05112318290534638,1.3333335
1621366,0.5207498006864978,0.05347499630016854,
1617364,0.5165731444748388,0.05182001155302218,1.6458335
1613367,0.5127320987831137,0.05521127231237079,1.7083335
1618371,0.5175614530073664,0.05836281263575998,1.5416665
1624370,0.5228974215755076,0.05766198339611114,1.7083335
1629370,0.5277086346905747,0.057274804386329266,
1634366,0.5324818469558743,0.05376899684440178,1.6666665
1634374,0.5325363657629532,0.061254620015372206,1.0416665
1636370,0.5351705502962252,0.05734787486453844,
1642369,0.5401317617404008,0.05692990370890203,1.6041665
1646366,0.5440142455446868,0.05387290720822651,1.6666665
1651363,0.5488279411273268,0.0512118738333596,1.6875
1656366,0.5540525805727817,0.053965885166778846,1.7708333
1654358,0.55158118862457,0.04597346624082801,1.7083335
1659360,0.5567236202015574,0.048520888532432,1.7291665
1663366,0.5607654593281106,0.05408938792852406,1.125
1668364,0.5656124772639388,0.05196127350586483,1.625
1665360,0.5619843509063394,0.0477890761878846,1.1666665
1666351,0.563138125450544,0.03992534456172512,0.875
1666344,0.5630613599148324,0.03306350820407792,0.875
1672356,0.5688520974464002,0.044190424358735665,0.9791665
1678353,0.5745046761095914,0.04174816321269498,1.5416665
1674347,0.571390611498599,0.035810788231194136,1.5625
1679343,0.5761814874754737,0.031758770987592416,1.6458335
1686344,0.5821912550305773,0.032939642620149034,1.625
1685338,0.581213067327385,0.02757238541263866,1.6666665
1690339,0.5865371964347947,0.028483269600752394,1.5833335
1692344,0.5883218041810484,0.03318638080097771,1.5625
1689349,0.5851935131212733,0.037217134755023404,1.625
1693353,0.5890573784187637,0.041324873847681534,1.6458335
1695348,0.5911972654664891,0.03721469047925948,
1700348,0.5954416166592671,0.03673793258190948,1.6041665
1708347,0.6037723004358639,0.03569602184571465,1.6666665
1710343,0.605334249936745,0.031488306145539456,
1712338,0.6071091187717516,0.027603597668390052,1.5
1708334,0.6037986527839443,0.023506409062916248,1.75
1705338,0.600954031384119,0.027212217559638912,1.2708335
1703344,0.5982640868099813,0.032488148604328075,1.5833335
1697342,0.5927059373940775,0.03126420615938398,1.6875
1699338,0.5951002773680115,0.027265829311258483,1.6666665
1694336,0.5900991554836278,0.02493807675598774,1.7291665
1688332,0.5846484205300069,0.02162940578319467,1.5
1681334,0.5781344256190654,0.023311373043266553,
1676337,0.572989416094983,0.02640570203705563,1.4375
1670339,0.5671783414252228,0.027972807432126018,1.6666665
1664334,0.5615232802944589,0.0229814531028458,1.0
1659339,0.556712831015568,0.02817400188094659,0.9791665
1656331,0.5537257541688746,0.020713881290310286,0.8958335
1650339,0.5482008316266369,0.02818092414629373,0.8958335
1648347,0.5460374566164922,0.03545658784832126,1.3125
1653351,0.5506223832643494,0.04002275277009966,
1657347,0.5547365003890792,0.035656359652263596,0.9375
1658354,0.5561397629243467,0.04261630121879613,1.5
1647353,0.5456429352314662,0.04171462125660597,1.6875
1648358,0.5461672132869302,0.04649714277530328,1.4583335
1644361,0.5420496588994075,0.049595262306116904,
1639365,0.5378602084317966,0.052906893144092915,1.6875
1638361,0.5367020418295786,0.04872473731196501,1.625
1633360,0.531717437902506,0.048038392315808066,1.7291665
1636356,0.5344050909681146,0.04450814201624108,1.6666665
1637352,0.535985086098659,0.04043651327881451,1.4166665
1642356,0.540365591089851,0.044405138707875616,1.625
1643350,0.5415204159087981,0.038931125846784,1.5
1640346,0.5387105490549916,0.03473431390802456,1.625
1642341,0.5400575741517838,0.029950446128066677,
1639334,0.537955210556216,0.023777217631248567,
1647331,0.5456649910010551,0.020479068501783066,0.9166665
1650323,0.5480155058743778,0.012403477364192325,0.8541665
1659323,0.5570290591925298,0.012640342962443155,0.8541665
1668322,0.5648475908129604,0.011534814220720035,0.875
1673329,0.5699102015095313,0.01863593180852539,0.8958335
1677320,0.5738695463290512,0.009730528144976094,0.7708335
1683326,0.5793437692450913,0.015463147291484647,0.8958335
1691322,0.5875039265953436,0.012388678038277775,
1694329,0.5902377917496145,0.019058142254939906,
1700332,0.5956443196845357,0.021399176011724908,1.2916665
1700325,0.596153034577909,0.015158281177644414,
1705330,0.6004295623696108,0.019287044861053444,1.4375
1710328,0.605623075490884,0.017956719132664056,
1715333,0.6103706992442797,0.02270813342308409,1.5833335
1721336,0.6155693682597425,0.024964008994171,1.1666665
1717340,0.6125046665616392,0.029567477765206317,1.25
1715345,0.6102407516147975,0.03421458067780914,1.75
1714351,0.6090953792685314,0.03917378705202205,1.4166665
1709352,0.6047835240536787,0.04056130501410708,1.625
1704349,0.6001119019998187,0.037812077204741494,1.6458335
1702353,0.5981955325131643,0.041857487265418734,1.6041665
1698354,0.5939141352658389,0.04263797507029682,1.6041665
1695358,0.5909439582945447,0.046278341902620465,1.6458335
1696362,0.5920653652807815,0.05032329366159193,1.625
1690357,0.5865709961855932,0.045627973590364204,1.6458335
1686360,0.5824651857792801,0.04822184666943557,1.6458335
1687353,0.5836248800538506,0.041483131155445455,1.6666665
1682349,0.5785714353913943,0.037540332937093315,1.625
1683355,0.5793469200693182,0.04362756302841947,1.6041665
1680360,0.5770991411616994,0.04843167246704764,1.125
